num_hidden_units,output_dimension,loader,logdir,temperature,algorithm,steps,offset_left,learning_rate,batch_size,max_iterations,time_offsets,offset_right
num_hidden_units,output_dimension,loader,logdir,temperature,algorithm,steps,offset_left,learning_rate,batch_size,max_iterations,time_offsets,offset_right,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,C_svm,valid_total_r2_svm,valid_position_error_svm,valid_position_r2_svm,test_total_r2_svm,test_position_error_svm,test_position_r2_svm,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,6,2,[0.98094114 0.94874361 0.94043477],[0.99047621 0.95750798 0.95624693],[0.79550963 0.76129948 0.82054807],[0.86716368 0.80963314 0.84539052],9,0.6401832268335695,0.06164681911468506,0.8568352196608878,0.6189134429946209,0.05937198922038078,0.8751470955248953,"[15.848931924611142, 100.0, 39.810717055349734, 6.309573444801936]","[0.6463240411992098, -0.08181965464038872, -0.22115014508181427, 0.512698946110198]","[0.062408943256038296, 0.11546804575339775, 0.14046735962833345, 0.08893430306052352]","[0.8566251147157102, 0.6126409740304889, 0.17083518178995027, 0.5984196823508943]",0.6174553374183425,0.06150097222415324,0.8707727788035027,"[0.9621061676437375, 0.9592751689244579, 0.9675620288516269, 0.9676514282938505, 0.9658014349790657, 0.9514425162197603, 0.9622689767161351, 0.9718574018221012, 0.9730454900394414]","[0.9960768140196298, 0.9959974993849107, 0.9960063627687498, 0.9955904242443889, 0.9954163028857335, 0.9949538687576037, 0.9944676739097162, 0.9959622985383682, 0.9954228617746831]","[0.8918976547181581, 0.8756266507750038, 0.9098668404388995, 0.9092147765471569, 0.9092823722446847, 0.8741589075276543, 0.8934861197458277, 0.925861609578274, 0.9274359378465616]","[0.9010953709666848, 0.9017978671818536, 0.9088981377909301, 0.9176598823011051, 0.9071668358292339, 0.8639703277390854, 0.90555212064959, 0.9205763772872636, 0.9248712863809497]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,6,2,[0.97141031 0.90999064 0.86233623],[0.97906001 0.91914446 0.86342892],[0.75734121 0.59842365 0.63280718],[0.83354895 0.69899808 0.75376015],25,-0.16222046123754189,0.12211209535598755,0.5947276119341192,-0.14273691731252,0.10672932863235474,0.6817055659390572,"[15.848931924611142, 100.0, 39.810717055349734, 6.309573444801936]","[0.6463240411992098, -0.08181965464038872, -0.22115014508181427, 0.512698946110198]","[0.062408943256038296, 0.11546804575339775, 0.14046735962833345, 0.08893430306052352]","[0.8566251147157102, 0.6126409740304889, 0.17083518178995027, 0.5984196823508943]",-0.08975519051797136,0.10524953475715315,0.68837612433639,"[0.8744783601329215, 0.8874229477530965, 0.9137551623411313, 0.9150423143142038, 0.8767761772318717, 0.9110117381075714, 0.9138411759207693, 0.8994406727313922, 0.9172440431869973]","[0.9333639189998175, 0.9350678826311727, 0.9573542254273292, 0.9623531104592994, 0.922215327096792, 0.9652570428939559, 0.9645703326885219, 0.9496537661946657, 0.9622224675781128]","[0.6944025225320583, 0.7531091320783864, 0.8119139292763178, 0.8128945484387117, 0.7501719631979689, 0.8013919774135577, 0.7876907632326694, 0.7848676314103707, 0.812098214557578]","[0.7818798600191877, 0.8069555870872577, 0.8186993446480116, 0.811462520765225, 0.7964427966232092, 0.7894643649055079, 0.8122708563445876, 0.7957603577000668, 0.8260139686085681]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,2,6,2,[0.96844286 0.94495325 0.94404859],[0.96800033 0.94700614 0.94263375],[0.82262418 0.70609004 0.7557177 ],[0.87578861 0.78594827 0.74135443],25,-0.21448804026116,0.16811054944992065,0.19082149626698452,-0.21185055345528292,0.20888638496398926,0.004093609116665231,"[15.848931924611142, 100.0, 39.810717055349734, 6.309573444801936]","[0.6463240411992098, -0.08181965464038872, -0.22115014508181427, 0.512698946110198]","[0.062408943256038296, 0.11546804575339775, 0.14046735962833345, 0.08893430306052352]","[0.8566251147157102, 0.6126409740304889, 0.17083518178995027, 0.5984196823508943]",-0.2308339892954235,0.1287437739213615,-0.054615289660729927,"[0.742882188090495, 0.7525320935625714, 0.7489823130984393, 0.7664759265898168, 0.7169196590368285, 0.7600581725557435, 0.7498017712607382, 0.7316037981823559, 0.7358395774576619]","[0.8278644263936726, 0.8465065689333705, 0.840026846592176, 0.8603810669022801, 0.8093641114809301, 0.8550129412016045, 0.8414638127027633, 0.8240224582656491, 0.8223522859031128]","[0.6075782618777867, 0.6088291839300011, 0.6168756697697318, 0.6254502214864781, 0.5699975527866435, 0.6177223915563754, 0.5946000100466639, 0.5679257006387081, 0.588218108572037]","[0.576112601363922, 0.5603897572833894, 0.5575490172768504, 0.5747292615473644, 0.5382109448167256, 0.5660507289327332, 0.5746074209747521, 0.564619893290513, 0.5754888216574022]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,3,6,2,[0.95718862 0.93206705 0.92205152],[0.9578136  0.93582178 0.92461193],[0.88068698 0.73049478 0.7702773 ],[0.90231456 0.8404542  0.75493665],25,0.5064143265819046,0.08750814199447632,0.596133368209793,0.54718329845036,0.080650195479393,0.6940184519307318,"[15.848931924611142, 100.0, 39.810717055349734, 6.309573444801936]","[0.6463240411992098, -0.08181965464038872, -0.22115014508181427, 0.512698946110198]","[0.062408943256038296, 0.11546804575339775, 0.14046735962833345, 0.08893430306052352]","[0.8566251147157102, 0.6126409740304889, 0.17083518178995027, 0.5984196823508943]",0.5466742782673993,0.0865676938245416,0.692491391383509,"[0.9181730501497971, 0.9213503155526709, 0.9100363152040386, 0.9251600160459815, 0.9001156522531669, 0.9072630729423996, 0.8989799358400186, 0.9098550304862648, 0.9036936947625632]","[0.9522661886898547, 0.9533429704360484, 0.9503318282099665, 0.9632078776726463, 0.9387558871447022, 0.947877876867559, 0.9382306374080818, 0.949231495665984, 0.9406130415271815]","[0.8101330569993905, 0.8234760650806234, 0.7812427774139477, 0.782137858403594, 0.7727459420315398, 0.788273577380347, 0.7708492128094094, 0.7857543031483024, 0.7806776456283159]","[0.8177814721734294, 0.8291447886218472, 0.7930057638181872, 0.836394805534643, 0.7979152668822486, 0.7827075979335104, 0.7913395170329657, 0.7956552738489476, 0.8049517094258154]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,6,1,[0.95273414 0.9471555  0.96317871],[0.97585243 0.94880225 0.96893421],[0.59327112 0.76045893 0.81642321],[0.67863634 0.74356592 0.88110268],25,0.7272622103673703,0.060875535011291504,0.8364170392953242,0.7582740726364782,0.04395323991775513,0.8598424595394094,"[0.15848931924611143, 0.025118864315095794, 15.848931924611142, 0.15848931924611143]","[0.7304972129950406, 0.28799266249070443, -0.020640600319210927, 0.2500003545807976]","[0.07111412749433221, 0.11830271258479419, 0.12080424893833636, 0.12136008945746002]","[0.8365653988855679, 0.49412482605797325, 0.3788853951910184, 0.49529928501823506]",0.7651590379251033,0.05380483641151779,0.8718303888531942,"[0.9737079687415525, 0.9740313718246655, 0.9739115853893688, 0.9774772279095331, 0.9693985901588986, 0.9729457507334162, 0.9739596199405424, 0.9765618553487742, 0.9745340622022379]","[0.9966309139797094, 0.9963621304877804, 0.9959051087283757, 0.9970639005190481, 0.9964214538875996, 0.9956011213827846, 0.9961913239944726, 0.9969375000923028, 0.9966379672411079]","[0.9101808897684717, 0.918507537135857, 0.9095827838692094, 0.927161207065927, 0.9025100801526303, 0.9169428035807679, 0.915987786616825, 0.92940709870746, 0.9087557117439155]","[0.9500719754956992, 0.9464198442577395, 0.9567449893229375, 0.9566036725111419, 0.9376762186937202, 0.9462317432635068, 0.9488294554169777, 0.9500144216743625, 0.9580066902406056]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,6,1,[0.95513056 0.94782512 0.92773451],[0.96112331 0.96002939 0.94364495],[0.66473941 0.55980642 0.64890137],[0.7757478  0.60554559 0.72618426],16,0.2603671915651972,0.11596222221851349,0.45278081675217563,0.23412954639987085,0.1259373426437378,0.5706955637341247,"[0.15848931924611143, 0.025118864315095794, 15.848931924611142, 0.15848931924611143]","[0.7304972129950406, 0.28799266249070443, -0.020640600319210927, 0.2500003545807976]","[0.07111412749433221, 0.11830271258479419, 0.12080424893833636, 0.12136008945746002]","[0.8365653988855679, 0.49412482605797325, 0.3788853951910184, 0.49529928501823506]",0.24090897424639215,0.12301389460693912,0.5910338473126795,"[0.8891912649612754, 0.9055518866167606, 0.8512786037043855, 0.8873503588093922, 0.908478113002125, 0.8629315951637948, 0.8895651864359521, 0.8938690196706358, 0.8959814052359465]","[0.956807341381233, 0.9683085549314011, 0.9186477709702032, 0.9618032415751111, 0.9676295821007931, 0.9444456739784398, 0.9550638145404494, 0.9657626668391832, 0.9632891272262981]","[0.7431954770488017, 0.7790015569656497, 0.7068239001248656, 0.7540243115172398, 0.7761647991557726, 0.6752671031337129, 0.7459778993509865, 0.724789931237566, 0.7419758331502239]","[0.7777155023978524, 0.7955527873364198, 0.7407656657514409, 0.7566900906601649, 0.808605522552765, 0.7505259956934811, 0.7832322553308156, 0.7828089124193548, 0.7938696541843635]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,2,6,1,[0.9372328  0.93933556 0.93960585],[0.93510395 0.9563766  0.9494413 ],[0.7634272  0.47722425 0.67043555],[0.75803332 0.53699446 0.69861133],16,-0.0018272607376521217,0.14665377140045166,0.4064401217009237,-0.13312797990101485,0.1995963156223297,0.27492448862079244,"[0.15848931924611143, 0.025118864315095794, 15.848931924611142, 0.15848931924611143]","[0.7304972129950406, 0.28799266249070443, -0.020640600319210927, 0.2500003545807976]","[0.07111412749433221, 0.11830271258479419, 0.12080424893833636, 0.12136008945746002]","[0.8365653988855679, 0.49412482605797325, 0.3788853951910184, 0.49529928501823506]",-0.16730584321198547,0.1712432489857092,0.22119738624701324,"[0.7685030755173775, 0.7548342509358079, 0.7931415811499618, 0.7866370354645071, 0.7688185956635447, 0.7923338515935608, 0.7799779485087309, 0.7713205484939852, 0.7754800574950466]","[0.8044856913508122, 0.7873165505052326, 0.8311102323172642, 0.8254365041176261, 0.8074505495904197, 0.8314549864669164, 0.8163121694091245, 0.8091004171623007, 0.8111851324390372]","[0.6496752137607683, 0.6332552842307119, 0.6554502631775821, 0.6479319595175413, 0.6329551855513578, 0.6480519181879868, 0.6569529514946406, 0.6422043586400288, 0.6520728462743604]","[0.6231007290770609, 0.6275352279839831, 0.6388694349224394, 0.6380605850436982, 0.6170996462145363, 0.6393128587831148, 0.6279730928728563, 0.6216211671144273, 0.633591299618157]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,3,6,1,[0.97507586 0.93905586 0.95451486],[0.97650586 0.96215048 0.96588388],[0.86702639 0.60766375 0.74169995],[0.90626853 0.64750088 0.7203171 ],9,0.22592899121515894,0.12133289873600006,0.4395947727226198,0.19810468786388977,0.12469567358493805,0.450505068814296,"[0.15848931924611143, 0.025118864315095794, 15.848931924611142, 0.15848931924611143]","[0.7304972129950406, 0.28799266249070443, -0.020640600319210927, 0.2500003545807976]","[0.07111412749433221, 0.11830271258479419, 0.12080424893833636, 0.12136008945746002]","[0.8365653988855679, 0.49412482605797325, 0.3788853951910184, 0.49529928501823506]",0.2266578699315095,0.10410067784558641,0.45590801945498294,"[0.861389677822579, 0.8648205236301871, 0.8641554891232728, 0.8461828673242447, 0.8511540924859792, 0.8670597085082621, 0.8516433309442443, 0.843650643094393, 0.8608795539241202]","[0.9762731924254497, 0.9814855585541946, 0.9774405495401378, 0.9640689766035786, 0.963688456212963, 0.9804860022629208, 0.9783053336822709, 0.951506258533033, 0.9737482858351991]","[0.6851839203038456, 0.7045630301493991, 0.7066703293902216, 0.678215665163116, 0.6859036946141734, 0.6936651284866038, 0.663195709825372, 0.6867819867810564, 0.6956112405054288]","[0.7465748014043835, 0.7275030870017684, 0.734251473493301, 0.7140219402542728, 0.733835106441297, 0.7545391513154721, 0.716011723710965, 0.7222536823322724, 0.7404840501756099]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,4,0,[0.95262443 0.94851798 0.9284369 ],[0.97034362 0.97415637 0.97055556],[0.59874474 0.60472864 0.71623873],[0.73389978 0.55763028 0.58299836],25,0.8454698963297154,0.05629405379295349,0.9320954156650911,0.7782412359173438,0.05473208427429199,0.9046638690939391,"[0.3981071705534973, 0.3981071705534973, 0.06309573444801933, 0.01]","[0.846869000538533, 0.2594686874339437, -0.33232647924592285, 0.2692729648081232]","[0.06333574574713219, 0.1141184592047626, 0.15928678572005023, 0.11637548673278814]","[0.9362927282935323, 0.46547314277773355, -0.022623247755436893, 0.4419268033724866]",0.786232717798685,0.06264534443559566,0.9070496722627607,"[0.9750392257784105, 0.9779247518822812, 0.9767457273310908, 0.9777417103045546, 0.9721482871872137, 0.9769767548914133, 0.9757705550295731, 0.9777792131749927, 0.9735986058808871]","[0.9962986362187524, 0.9964145886554142, 0.9959387916895427, 0.9966540502714905, 0.9966556200891521, 0.9959725899529001, 0.9969158120024342, 0.9963863498202196, 0.9965364889138798]","[0.9472501422767788, 0.9500988934784521, 0.9543551069421016, 0.9357675610399866, 0.9268243526721832, 0.9452453058689065, 0.9431199016641673, 0.9520746865323159, 0.9395440486694632]","[0.9200469217331393, 0.9321303065597036, 0.9253224874913625, 0.940351719636062, 0.9191477043149936, 0.9319772036740847, 0.9258027473557737, 0.9306970606882907, 0.9178236467680648]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,4,0,[0.97371217 0.93607735 0.90389477],[0.98142893 0.97176822 0.92987714],[0.64534194 0.45092826 0.50676255],[0.78968889 0.5004858  0.49567317],16,0.2456770491224398,0.12257611751556396,0.41642974113139763,0.31278854700243697,0.16023242473602295,0.32709696645757935,"[0.3981071705534973, 0.3981071705534973, 0.06309573444801933, 0.01]","[0.846869000538533, 0.2594686874339437, -0.33232647924592285, 0.2692729648081232]","[0.06333574574713219, 0.1141184592047626, 0.15928678572005023, 0.11637548673278814]","[0.9362927282935323, 0.46547314277773355, -0.022623247755436893, 0.4419268033724866]",0.3206455546958436,0.1515659324212819,0.3264106737911371,"[0.8706672552803315, 0.8569374349865068, 0.8741623139375728, 0.8332157477606471, 0.8324124098737359, 0.8781257163894045, 0.8823990418685952, 0.8757516328560563, 0.8644926128778562]","[0.9686927739635737, 0.9667522535407448, 0.9724924378444316, 0.9472626802764218, 0.9567847232413881, 0.97448591759771, 0.9715946561346818, 0.9706386915047425, 0.9698032930189918]","[0.7513270529791113, 0.7360165861287742, 0.7821377141990253, 0.7118531237040365, 0.7176433133856305, 0.7454734530887036, 0.7746064026594855, 0.7606496532251893, 0.7518058867806358]","[0.6873933806259052, 0.6470904271642149, 0.6708996413668248, 0.619048170640995, 0.5874942987891768, 0.7068103343962221, 0.7074949597413961, 0.6928961508757508, 0.6628867195504821]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,2,4,0,[0.93028876 0.92611165 0.82466696],[0.96090304 0.95792511 0.89286907],[0.65851594 0.45075188 0.53699402],[0.59961201 0.52480973 0.33665347],25,-0.3502537901317105,0.18742883205413818,-0.014358636722204832,-0.46202032631395445,0.28852391242980957,-0.14404872713320316,"[0.3981071705534973, 0.3981071705534973, 0.06309573444801933, 0.01]","[0.846869000538533, 0.2594686874339437, -0.33232647924592285, 0.2692729648081232]","[0.06333574574713219, 0.1141184592047626, 0.15928678572005023, 0.11637548673278814]","[0.9362927282935323, 0.46547314277773355, -0.022623247755436893, 0.4419268033724866]",-0.5071552968990259,0.22923210498116287,-0.1893806057760199,"[0.7254188734378534, 0.7163648970658949, 0.6989108058957786, 0.7027716648051063, 0.7220657597906049, 0.7073836440126781, 0.7261171121943176, 0.7112665235583364, 0.7112712490282126]","[0.8952978196162974, 0.874095060018672, 0.870696978470863, 0.8591905994756305, 0.888672107811106, 0.8778648324771382, 0.8869748268980396, 0.876696962340911, 0.8814532381104493]","[0.5647445643992607, 0.5653704403208529, 0.5432188261972516, 0.5772448129966671, 0.5447365070721198, 0.5286168864638484, 0.5731265109641809, 0.5413358614624536, 0.5508447696719384]","[0.5319267599068911, 0.5340907610356772, 0.5098613754195825, 0.521654570518053, 0.5429806199001815, 0.5320652451389248, 0.5424998442697867, 0.541917803156836, 0.5126318811336238]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,3,4,0,[0.95318783 0.92507413 0.87554722],[0.96300263 0.94565369 0.90660959],[0.79975603 0.5638698  0.56588194],[0.75203757 0.62017574 0.49079054],4,0.21170765880633904,0.11450605094432831,0.3910033497364337,-0.3167524814193651,0.16715925931930542,0.08946416306615146,"[0.3981071705534973, 0.3981071705534973, 0.06309573444801933, 0.01]","[0.846869000538533, 0.2594686874339437, -0.33232647924592285, 0.2692729648081232]","[0.06333574574713219, 0.1141184592047626, 0.15928678572005023, 0.11637548673278814]","[0.9362927282935323, 0.46547314277773355, -0.022623247755436893, 0.4419268033724866]",-0.2624088867319378,0.15769695048636778,0.12074230779725748,"[0.8663454643183668, 0.8638323627565502, 0.8581310772172913, 0.8643890255586028, 0.8597416961222731, 0.8645152470334144, 0.8664924363609835, 0.8569470995702956, 0.8707689057935402]","[0.966498276345182, 0.9706977937505661, 0.9725717755067346, 0.9684713342228936, 0.9692414185227712, 0.970518853220918, 0.9737041817279787, 0.966868831491939, 0.9748990347037537]","[0.7285462022450012, 0.7028685550425863, 0.7110257077634681, 0.707356329084893, 0.7226253565563169, 0.7253024432419349, 0.7201850325603908, 0.6913056770272643, 0.7363450431511676]","[0.658372785903722, 0.6514557384991292, 0.6249352154424311, 0.6646855040053143, 0.6369321675656111, 0.6503111151938666, 0.6446334759132039, 0.6473058122362518, 0.648673078557924]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,7,2,[0.95948501 0.95482904 0.95465188],[0.97228179 0.96012187 0.96820396],[0.61279304 0.79423648 0.81196892],[0.74337246 0.84132835 0.87258142],1,0.6461846085188274,0.07072466611862183,0.8748393647114215,0.5829839778975704,0.06615886092185974,0.8437392077618271,"[0.025118864315095794, 15.848931924611142, 6.309573444801936, 0.3981071705534973]","[0.6359184507765497, 0.2917142430462331, -0.27067438902392066, 0.4912888885728341]","[0.07515672822787783, 0.12606254422702823, 0.14013583713044953, 0.09133305692612775]","[0.8673315765394732, 0.5572536293794992, 0.2033629161747068, 0.5590408263507387]",0.6296855036245576,0.06687292620494584,0.8769110744218462,"[0.9707796960467218, 0.966132399269824, 0.9690624593259877, 0.9669302240427821, 0.9704802876658588, 0.9673547842472794, 0.9616828227373452, 0.9714990513667283, 0.9640055190007263]","[0.9957514228197848, 0.9953697882935657, 0.9947084823144291, 0.9952596579471172, 0.9948170672357742, 0.9953391300935275, 0.9947727219305978, 0.995875109052678, 0.9960440385778299]","[0.9212832550450835, 0.9022558126235203, 0.917510101968447, 0.9016585435834022, 0.9226550168008613, 0.9155039436396835, 0.8882387925404146, 0.9199662633851472, 0.8964009428262613]","[0.9203047580925753, 0.9142295865079646, 0.9130232050998179, 0.9210237539273504, 0.9229283057356296, 0.9087049600295809, 0.9095997175668549, 0.9241475162345788, 0.9059041829799191]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,7,2,[0.93928498 0.93223516 0.91614908],[0.93663115 0.94867125 0.91918432],[0.63095402 0.64376476 0.58293074],[0.71552576 0.7166423  0.81679423],25,0.28425423480227313,0.12513518333435059,0.519987667335222,0.43204287405239744,0.11518552899360657,0.6431733544876392,"[0.025118864315095794, 15.848931924611142, 6.309573444801936, 0.3981071705534973]","[0.6359184507765497, 0.2917142430462331, -0.27067438902392066, 0.4912888885728341]","[0.07515672822787783, 0.12606254422702823, 0.14013583713044953, 0.09133305692612775]","[0.8673315765394732, 0.5572536293794992, 0.2033629161747068, 0.5590408263507387]",0.45741869326136214,0.11003645794003791,0.6900172310589952,"[0.8775167003540849, 0.8890673922381374, 0.9165779249471905, 0.9216948827453498, 0.8777927482523634, 0.9098618955547385, 0.9108900604487539, 0.9040594741086609, 0.922158809852661]","[0.9284879513950933, 0.9306109078709914, 0.9589076555470436, 0.9648239748530081, 0.9182973395292103, 0.9624610748758036, 0.9629038350840832, 0.9524968054501257, 0.9625561397540124]","[0.726066058655574, 0.763211079405346, 0.8388986433320692, 0.8223867706981363, 0.7836205387339442, 0.8109271717636691, 0.7812914543225621, 0.7841962302825279, 0.868356399621609]","[0.7933614966258572, 0.8225134761634657, 0.814196869569629, 0.8301343953082808, 0.797160342103732, 0.7898353545313285, 0.808203025341805, 0.8074707417445515, 0.8217242641732438]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,2,7,2,[0.91246397 0.92878053 0.91749634],[0.92960254 0.95558695 0.91652324],[0.7201493  0.50223926 0.71578315],[0.81740156 0.63147303 0.80502679],25,-0.26295728585026856,0.16575610637664795,0.2290470993679976,-0.16868270669217855,0.20472443103790283,0.08259800709542486,"[0.025118864315095794, 15.848931924611142, 6.309573444801936, 0.3981071705534973]","[0.6359184507765497, 0.2917142430462331, -0.27067438902392066, 0.4912888885728341]","[0.07515672822787783, 0.12606254422702823, 0.14013583713044953, 0.09133305692612775]","[0.8673315765394732, 0.5572536293794992, 0.2033629161747068, 0.5590408263507387]",-0.17961702283616568,0.13104505341519634,0.016381827220895095,"[0.7390714833986675, 0.7568346598678781, 0.7534834776996333, 0.7659549954194667, 0.7193768134210522, 0.7518422769351725, 0.7323395183236908, 0.7230624380496433, 0.7331919726367037]","[0.8255907983958055, 0.8458761112372158, 0.8424016513831027, 0.8608487143892433, 0.8067322623140735, 0.8487424101213291, 0.8240823103400897, 0.8220820003294221, 0.8209232556912706]","[0.5942749629904808, 0.6112195196947547, 0.6046408278963318, 0.6171591523373187, 0.5696448011656944, 0.576578117114351, 0.5797900647111875, 0.5529345367712764, 0.5881935025966653]","[0.5732924606717509, 0.5782426463362659, 0.57800224235589, 0.5770280794806589, 0.5568984869957682, 0.5731379393764902, 0.5605231909228372, 0.543153014126311, 0.5693919586567772]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,3,7,2,[0.93276042 0.93649638 0.91029169],[0.94726365 0.95344621 0.91300725],[0.7881205  0.55513462 0.7444346 ],[0.84374584 0.73399175 0.79838474],16,0.47846843961021285,0.09042041003704071,0.5495726822313152,0.5230986970565242,0.08696155250072479,0.6743880755829113,"[0.025118864315095794, 15.848931924611142, 6.309573444801936, 0.3981071705534973]","[0.6359184507765497, 0.2917142430462331, -0.27067438902392066, 0.4912888885728341]","[0.07515672822787783, 0.12606254422702823, 0.14013583713044953, 0.09133305692612775]","[0.8673315765394732, 0.5572536293794992, 0.2033629161747068, 0.5590408263507387]",0.5239485589594844,0.08494318051344357,0.6806964775572526,"[0.915288290921055, 0.9077803411790502, 0.917809110858005, 0.9219898718309487, 0.9286917143359675, 0.9172792935131787, 0.9078554361904613, 0.9245008228127194, 0.9196564088623087]","[0.9470161629416118, 0.9411180748982719, 0.9594319034177339, 0.9553326744781914, 0.9655310767621507, 0.9566587052543941, 0.9457108015749768, 0.9603301569635079, 0.9573933486774996]","[0.8078049721461656, 0.7885740073396262, 0.7793551829590301, 0.8043314538375711, 0.8075824340433536, 0.790007494713962, 0.7816767742830444, 0.8139870267978955, 0.8003684129938827]","[0.8315437563550053, 0.8289804893493177, 0.8017872998351475, 0.83629801254, 0.8284912629602211, 0.8052015308887821, 0.8015941835535486, 0.8158715738099293, 0.8106386306830586]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,5,0,[0.95308598 0.91179241 0.88457476],[0.96855045 0.96516972 0.94788447],[0.65647879 0.56323446 0.70314078],[0.65760679 0.45599892 0.52275059],16,0.8448381175854349,0.05114930868148804,0.9427615310788298,0.779888297257966,0.049409277737140656,0.9096050531163296,"[0.01, 0.01, 0.15848931924611143, 0.01]","[0.8495113714261326, 0.20043280212943237, -0.3354937409619761, 0.28085487530846726]","[0.06137554177253851, 0.13127087316966168, 0.1629229312758228, 0.11425647442619416]","[0.9442198409600866, 0.47240916834833835, 0.00019087524491612218, 0.4138222306862267]",0.7707843871287395,0.06435196184876013,0.9125174221945968,"[0.9680741114180561, 0.9745428059700648, 0.9703716667613224, 0.9691212228883863, 0.9715494310171638, 0.967683918641554, 0.971788928017312, 0.9740855311801697, 0.9699410276499464]","[0.9964077596250899, 0.9963895343853754, 0.996249043000132, 0.9967403407209069, 0.9965918744383071, 0.9956411995674194, 0.9969268468929283, 0.9965839539023263, 0.9963638306778314]","[0.9182151767813735, 0.9353330383709327, 0.9333624250866986, 0.9159134992946437, 0.9239415309558234, 0.9074503188548654, 0.931259799363226, 0.9406794710071597, 0.9207013518714106]","[0.9048251637562412, 0.9276677447540775, 0.9066492127952946, 0.910331602019363, 0.9180214451253829, 0.9118732478547305, 0.9127137281968398, 0.9196483058221453, 0.9135696299389374]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,5,0,[0.96133746 0.90768541 0.85915944],[0.9802733  0.96508351 0.93619448],[0.65140784 0.45242176 0.53688027],[0.66838513 0.4944811  0.3929162 ],9,0.1813843171706623,0.138075590133667,0.43826917366952256,0.15727213104221469,0.18122124671936035,0.18195715199363283,"[0.01, 0.01, 0.15848931924611143, 0.01]","[0.8495113714261326, 0.20043280212943237, -0.3354937409619761, 0.28085487530846726]","[0.06137554177253851, 0.13127087316966168, 0.1629229312758228, 0.11425647442619416]","[0.9442198409600866, 0.47240916834833835, 0.00019087524491612218, 0.4138222306862267]",0.1451647699663655,0.16508175551997906,0.18808537132998127,"[0.853315549659403, 0.8696914425150805, 0.8782753841929232, 0.7942857657357641, 0.8370616574177946, 0.8532524118848709, 0.859876900367992, 0.863462873862316, 0.8575755566104292]","[0.9578918808419932, 0.9636125862559538, 0.9662721083105672, 0.9224315718492324, 0.9587417694497828, 0.9631123134509498, 0.9610530024480743, 0.964069453768766, 0.9642196742900939]","[0.7061338855558943, 0.7473265781891291, 0.7605298270746864, 0.6729975509780436, 0.7128619325163211, 0.7314380318527105, 0.7632493107714734, 0.7484159206197956, 0.7203626736998023]","[0.6717249558981643, 0.7003345546828674, 0.7216936572554467, 0.5420531005663322, 0.598320275866618, 0.644272600856422, 0.6528590543195018, 0.6677924690735555, 0.6630276712520774]"
